,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
DataElements_230_Value,,1300.0,-1027.0,-884.0,-875.0,-884.0,-781.0,-758.0,-826.0,-962.0,-1020.0,-984.0,-1004.0,-919.0,-892.0
DataElements_231_Key,,cma.u16_Train_Ramp_Timeout_s,cma.s16_Pos_Null_WP1,cma.s16_Pos_Null_WP1,cma.s16_Pos_Null_WP1,cma.s16_Pos_Null_WP1,cma.s16_Pos_Null_WP1,cma.s16_Pos_Null_WP1,cma.s16_Pos_Null_WP1,cma.s16_Pos_Null_WP1,cma.s16_Pos_Null_WP1,cma.s16_Pos_Null_WP1,cma.s16_Pos_Null_WP1,cma.s16_Pos_Null_WP1,cma.s16_Pos_Null_WP1
DataElements_231_Value,,480.0,-38.0,17.0,-19.0,-259.0,13.0,6.0,18.0,-117.0,-83.0,-97.0,-138.0,-160.0,-169.0
DataElements_232_Key,,cma.u16_Airbleed_Position_Delta_um,cma.s16_Pos_Null_WP2,cma.s16_Pos_Null_WP2,cma.s16_Pos_Null_WP2,cma.s16_Pos_Null_WP2,cma.s16_Pos_Null_WP2,cma.s16_Pos_Null_WP2,cma.s16_Pos_Null_WP2,cma.s16_Pos_Null_WP2,cma.s16_Pos_Null_WP2,cma.s16_Pos_Null_WP2,cma.s16_Pos_Null_WP2,cma.s16_Pos_Null_WP2,cma.s16_Pos_Null_WP2
DataElements_232_Value,,2000.0,-183.0,-60.0,44.0,-87.0,71.0,120.0,49.0,-99.0,-142.0,-54.0,-68.0,-51.0,-5472.0
DataElements_233_Key,,cma.u16_Allowable_Margin_Error,cma.s16_Backlash_WP1,cma.s16_Backlash_WP1,cma.s16_Backlash_WP1,cma.s16_Backlash_WP1,cma.s16_Backlash_WP1,cma.s16_Backlash_WP1,cma.s16_Backlash_WP1,cma.s16_Backlash_WP1,cma.s16_Backlash_WP1,cma.s16_Backlash_WP1,cma.s16_Backlash_WP1,cma.s16_Backlash_WP1,cma.s16_Backlash_WP1
DataElements_233_Value,,1000.0,29.0,67.0,39.0,71.0,3.0,13.0,24.0,17.0,49.0,60.0,106.0,88.0,1.0
DataElements_234_Key,,cma.s16_main_debug_switch1,cma.s16_Backlash_WP2,cma.s16_Backlash_WP2,cma.s16_Backlash_WP2,cma.s16_Backlash_WP2,cma.s16_Backlash_WP2,cma.s16_Backlash_WP2,cma.s16_Backlash_WP2,cma.s16_Backlash_WP2,cma.s16_Backlash_WP2,cma.s16_Backlash_WP2,cma.s16_Backlash_WP2,cma.s16_Backlash_WP2,cma.s16_Backlash_WP2
DataElements_234_Value,,7.0,28.0,84.0,30.0,38.0,1.0,9.0,0.0,31.0,53.0,107.0,113.0,59.0,0.0
DataElements_235_Key,,cma.s16_main_debug_switch2,cma.s16_Pos_Center_EOL_WP1,cma.s16_Pos_Center_EOL_WP1,cma.s16_Pos_Center_EOL_WP1,cma.s16_Pos_Center_EOL_WP1,cma.s16_Pos_Center_EOL_WP1,cma.s16_Pos_Center_EOL_WP1,cma.s16_Pos_Center_EOL_WP1,cma.s16_Pos_Center_EOL_WP1,cma.s16_Pos_Center_EOL_WP1,cma.s16_Pos_Center_EOL_WP1,cma.s16_Pos_Center_EOL_WP1,cma.s16_Pos_Center_EOL_WP1,cma.s16_Pos_Center_EOL_WP1
DataElements_235_Value,,7.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
DataElements_236_Key,,cma.s16_lowlevel_debug_switch1,cma.s16_Pos_Center_EOL_WP2,cma.s16_Pos_Center_EOL_WP2,cma.s16_Pos_Center_EOL_WP2,cma.s16_Pos_Center_EOL_WP2,cma.s16_Pos_Center_EOL_WP2,cma.s16_Pos_Center_EOL_WP2,cma.s16_Pos_Center_EOL_WP2,cma.s16_Pos_Center_EOL_WP2,cma.s16_Pos_Center_EOL_WP2,cma.s16_Pos_Center_EOL_WP2,cma.s16_Pos_Center_EOL_WP2,cma.s16_Pos_Center_EOL_WP2,cma.s16_Pos_Center_EOL_WP2
DataElements_236_Value,,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,895.0
DataElements_237_Key,,cma.s16_lowlevel_debug_switch2,cma.s16_Pos_PresStop_EOL_WP1,cma.s16_Pos_PresStop_EOL_WP1,cma.s16_Pos_PresStop_EOL_WP1,cma.s16_Pos_PresStop_EOL_WP1,cma.s16_Pos_PresStop_EOL_WP1,cma.s16_Pos_PresStop_EOL_WP1,cma.s16_Pos_PresStop_EOL_WP1,cma.s16_Pos_PresStop_EOL_WP1,cma.s16_Pos_PresStop_EOL_WP1,cma.s16_Pos_PresStop_EOL_WP1,cma.s16_Pos_PresStop_EOL_WP1,cma.s16_Pos_PresStop_EOL_WP1,cma.s16_Pos_PresStop_EOL_WP1
DataElements_237_Value,,6.0,4722.0,4599.0,4686.0,4693.0,4696.0,4762.0,4649.0,4345.0,4468.0,4564.0,4366.0,4380.0,4664.0
DataElements_238_Key,,cma.u16_eLS_output,cma.s16_Pos_PresStop_EOL_WP2,cma.s16_Pos_PresStop_EOL_WP2,cma.s16_Pos_PresStop_EOL_WP2,cma.s16_Pos_PresStop_EOL_WP2,cma.s16_Pos_PresStop_EOL_WP2,cma.s16_Pos_PresStop_EOL_WP2,cma.s16_Pos_PresStop_EOL_WP2,cma.s16_Pos_PresStop_EOL_WP2,cma.s16_Pos_PresStop_EOL_WP2,cma.s16_Pos_PresStop_EOL_WP2,cma.s16_Pos_PresStop_EOL_WP2,cma.s16_Pos_PresStop_EOL_WP2,cma.s16_Pos_PresStop_EOL_WP2
DataElements_238_Value,,0.0,4578.0,4645.0,4697.0,4859.0,4751.0,4683.0,4654.0,4389.0,4536.0,4457.0,4510.0,4269.0,4818.0
DataElements_239_Key,,cma.u16_Pos_OpenLoopPWM_en,cma.s16_Pos_TankStop_EOL_WP1,cma.s16_Pos_TankStop_EOL_WP1,cma.s16_Pos_TankStop_EOL_WP1,cma.s16_Pos_TankStop_EOL_WP1,cma.s16_Pos_TankStop_EOL_WP1,cma.s16_Pos_TankStop_EOL_WP1,cma.s16_Pos_TankStop_EOL_WP1,cma.s16_Pos_TankStop_EOL_WP1,cma.s16_Pos_TankStop_EOL_WP1,cma.s16_Pos_TankStop_EOL_WP1,cma.s16_Pos_TankStop_EOL_WP1,cma.s16_Pos_TankStop_EOL_WP1,cma.s16_Pos_TankStop_EOL_WP1
DataElements_239_Value,,1.0,-4601.0,-4564.0,-4614.0,-4376.0,-4689.0,-4757.0,-4712.0,-4522.0,-4606.0,-4604.0,-4475.0,-4555.0,-4596.0
DataElements_240_Key,,cma.u16_Device_Variant_en,cma.s16_Pos_TankStop_EOL_WP2,cma.s16_Pos_TankStop_EOL_WP2,cma.s16_Pos_TankStop_EOL_WP2,cma.s16_Pos_TankStop_EOL_WP2,cma.s16_Pos_TankStop_EOL_WP2,cma.s16_Pos_TankStop_EOL_WP2,cma.s16_Pos_TankStop_EOL_WP2,cma.s16_Pos_TankStop_EOL_WP2,cma.s16_Pos_TankStop_EOL_WP2,cma.s16_Pos_TankStop_EOL_WP2,cma.s16_Pos_TankStop_EOL_WP2,cma.s16_Pos_TankStop_EOL_WP2,cma.s16_Pos_TankStop_EOL_WP2
DataElements_240_Value,,22084.0,-4651.0,-4629.0,-4615.0,-4580.0,-4647.0,-4595.0,-4657.0,-4472.0,-4647.0,-4645.0,-4608.0,-4399.0,-4410.0
DataElements_241_Key,,cma.u32_Fault_Enable_Word_1,cma.s16_Pos_Null_EOL_WP1,cma.s16_Pos_Null_EOL_WP1,cma.s16_Pos_Null_EOL_WP1,cma.s16_Pos_Null_EOL_WP1,cma.s16_Pos_Null_EOL_WP1,cma.s16_Pos_Null_EOL_WP1,cma.s16_Pos_Null_EOL_WP1,cma.s16_Pos_Null_EOL_WP1,cma.s16_Pos_Null_EOL_WP1,cma.s16_Pos_Null_EOL_WP1,cma.s16_Pos_Null_EOL_WP1,cma.s16_Pos_Null_EOL_WP1,cma.s16_Pos_Null_EOL_WP1
DataElements_241_Value,,2047.0,-29.0,18.0,-22.0,-258.0,15.0,2.0,16.0,-114.0,-81.0,-98.0,-137.0,-156.0,-167.0
DataElements_242_Key,,cma.u32_Fault_Enable_Word_2,cma.s16_Pos_Null_EOL_WP2,cma.s16_Pos_Null_EOL_WP2,cma.s16_Pos_Null_EOL_WP2,cma.s16_Pos_Null_EOL_WP2,cma.s16_Pos_Null_EOL_WP2,cma.s16_Pos_Null_EOL_WP2,cma.s16_Pos_Null_EOL_WP2,cma.s16_Pos_Null_EOL_WP2,cma.s16_Pos_Null_EOL_WP2,cma.s16_Pos_Null_EOL_WP2,cma.s16_Pos_Null_EOL_WP2,cma.s16_Pos_Null_EOL_WP2,cma.s16_Pos_Null_EOL_WP2
DataElements_242_Value,,0.0,-183.0,-65.0,42.0,-90.0,70.0,120.0,48.0,-99.0,-141.0,-59.0,-70.0,-56.0,-4438.0
DataElements_243_Key,,cma.s16_ViscLUT_85C_cStx2,cma.s16_Null_Shift_WP1,cma.s16_Null_Shift_WP1,cma.s16_Null_Shift_WP1,cma.s16_Null_Shift_WP1,cma.s16_Null_Shift_WP1,cma.s16_Null_Shift_WP1,cma.s16_Null_Shift_WP1,cma.s16_Null_Shift_WP1,cma.s16_Null_Shift_WP1,cma.s16_Null_Shift_WP1,cma.s16_Null_Shift_WP1,cma.s16_Null_Shift_WP1,cma.s16_Null_Shift_WP1
DataElements_243_Value,,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,-2.0,0.0,4.0,-18.0,1.0
DataElements_244_Key,,cma.s16_ViscLUT_38C_cStx2,cma.s16_Null_Shift_WP2,cma.s16_Null_Shift_WP2,cma.s16_Null_Shift_WP2,cma.s16_Null_Shift_WP2,cma.s16_Null_Shift_WP2,cma.s16_Null_Shift_WP2,cma.s16_Null_Shift_WP2,cma.s16_Null_Shift_WP2,cma.s16_Null_Shift_WP2,cma.s16_Null_Shift_WP2,cma.s16_Null_Shift_WP2,cma.s16_Null_Shift_WP2,cma.s16_Null_Shift_WP2
DataElements_244_Value,,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-6.0,5.0,4.0,7.0,0.0
DataElements_245_Key,,cma.s16_ViscLUT_16C_cStx2,cma.u16_Spool_Type_WP1,cma.u16_Spool_Type_WP1,cma.u16_Spool_Type_WP1,cma.u16_Spool_Type_WP1,cma.u16_Spool_Type_WP1,cma.u16_Spool_Type_WP1,cma.u16_Spool_Type_WP1,cma.u16_Spool_Type_WP1,cma.u16_Spool_Type_WP1,cma.u16_Spool_Type_WP1,cma.u16_Spool_Type_WP1,cma.u16_Spool_Type_WP1,cma.u16_Spool_Type_WP1
DataElements_245_Value,,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DataElements_246_Key,,cma.s16_ViscLUT_2C_cStx2,cma.u16_Spool_Type_WP2,cma.u16_Spool_Type_WP2,cma.u16_Spool_Type_WP2,cma.u16_Spool_Type_WP2,cma.u16_Spool_Type_WP2,cma.u16_Spool_Type_WP2,cma.u16_Spool_Type_WP2,cma.u16_Spool_Type_WP2,cma.u16_Spool_Type_WP2,cma.u16_Spool_Type_WP2,cma.u16_Spool_Type_WP2,cma.u16_Spool_Type_WP2,cma.u16_Spool_Type_WP2
DataElements_246_Value,,596.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
DataElements_247_Key,,cma.s16_ViscLUT_minus9C_cStx2,cma.s16_Spool_Design_en,cma.s16_Spool_Design_en,cma.s16_Spool_Design_en,cma.s16_Spool_Design_en,cma.s16_Spool_Design_en,cma.s16_Spool_Design_en,cma.s16_Spool_Design_en,cma.s16_Spool_Design_en,cma.s16_Spool_Design_en,cma.s16_Spool_Design_en,cma.s16_Spool_Design_en,cma.s16_Spool_Design_en,cma.s16_Spool_Design_en
DataElements_247_Value,,1552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DataElements_248_Key,,cma.s16_ViscLUT_minus15C_cStx2,cma.s16_Kd_gain,cma.s16_Kd_gain,cma.s16_Kd_gain,cma.s16_Kd_gain,cma.s16_Kd_gain,cma.s16_Kd_gain,cma.s16_Kd_gain,cma.s16_Kd_gain,cma.s16_Kd_gain,cma.s16_Kd_gain,cma.s16_Kd_gain,cma.s16_Kd_gain,cma.s16_Kd_gain
DataElements_248_Value,,2852.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
DataElements_249_Key,,cma.s16_ViscLUT_minus18C_cStx2,cma.s16_Kp_gain,cma.s16_Kp_gain,cma.s16_Kp_gain,cma.s16_Kp_gain,cma.s16_Kp_gain,cma.s16_Kp_gain,cma.s16_Kp_gain,cma.s16_Kp_gain,cma.s16_Kp_gain,cma.s16_Kp_gain,cma.s16_Kp_gain,cma.s16_Kp_gain,cma.s16_Kp_gain
DataElements_249_Value,,3972.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0
DataElements_250_Key,,cma.s16_ViscLUT_minus20C_cStx2,cma.s16_Ki_gain,cma.s16_Ki_gain,cma.s16_Ki_gain,cma.s16_Ki_gain,cma.s16_Ki_gain,cma.s16_Ki_gain,cma.s16_Ki_gain,cma.s16_Ki_gain,cma.s16_Ki_gain,cma.s16_Ki_gain,cma.s16_Ki_gain,cma.s16_Ki_gain,cma.s16_Ki_gain
DataElements_250_Value,,5000.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
DataElements_251_Key,,cma.u32_Reserved01,cma.s16_Kff_gain,cma.s16_Kff_gain,cma.s16_Kff_gain,cma.s16_Kff_gain,cma.s16_Kff_gain,cma.s16_Kff_gain,cma.s16_Kff_gain,cma.s16_Kff_gain,cma.s16_Kff_gain,cma.s16_Kff_gain,cma.s16_Kff_gain,cma.s16_Kff_gain,cma.s16_Kff_gain
DataElements_251_Value,,0.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0
DataElements_252_Key,,cma.u32_Reserved02,cma.s16_Kd_filter,cma.s16_Kd_filter,cma.s16_Kd_filter,cma.s16_Kd_filter,cma.s16_Kd_filter,cma.s16_Kd_filter,cma.s16_Kd_filter,cma.s16_Kd_filter,cma.s16_Kd_filter,cma.s16_Kd_filter,cma.s16_Kd_filter,cma.s16_Kd_filter,cma.s16_Kd_filter
DataElements_252_Value,,0.0,18600.0,18600.0,18600.0,18600.0,18600.0,18600.0,18600.0,18600.0,18600.0,18600.0,18600.0,18600.0,18600.0
DataElements_253_Key,,cma.u32_Reserved03,cma.s16_Ka_gain,cma.s16_Ka_gain,cma.s16_Ka_gain,cma.s16_Ka_gain,cma.s16_Ka_gain,cma.s16_Ka_gain,cma.s16_Ka_gain,cma.s16_Ka_gain,cma.s16_Ka_gain,cma.s16_Ka_gain,cma.s16_Ka_gain,cma.s16_Ka_gain,cma.s16_Ka_gain
DataElements_253_Value,,0.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
DataElements_254_Key,,cma.u32_Reserved04,cma.s16_pulse_magnitude,cma.s16_pulse_magnitude,cma.s16_pulse_magnitude,cma.s16_pulse_magnitude,cma.s16_pulse_magnitude,cma.s16_pulse_magnitude,cma.s16_pulse_magnitude,cma.s16_pulse_magnitude,cma.s16_pulse_magnitude,cma.s16_pulse_magnitude,cma.s16_pulse_magnitude,cma.s16_pulse_magnitude,cma.s16_pulse_magnitude
DataElements_254_Value,,0.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
DataElements_255_Key,,cma.u32_Reserved05,cma.s16_max_pulse_duration,cma.s16_max_pulse_duration,cma.s16_max_pulse_duration,cma.s16_max_pulse_duration,cma.s16_max_pulse_duration,cma.s16_max_pulse_duration,cma.s16_max_pulse_duration,cma.s16_max_pulse_duration,cma.s16_max_pulse_duration,cma.s16_max_pulse_duration,cma.s16_max_pulse_duration,cma.s16_max_pulse_duration,cma.s16_max_pulse_duration
DataElements_255_Value,,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
DataElements_256_Key,,cma.u32_Reserved06,cma.s16_PWM_Offset_PresSide_WP1,cma.s16_PWM_Offset_PresSide_WP1,cma.s16_PWM_Offset_PresSide_WP1,cma.s16_PWM_Offset_PresSide_WP1,cma.s16_PWM_Offset_PresSide_WP1,cma.s16_PWM_Offset_PresSide_WP1,cma.s16_PWM_Offset_PresSide_WP1,cma.s16_PWM_Offset_PresSide_WP1,cma.s16_PWM_Offset_PresSide_WP1,cma.s16_PWM_Offset_PresSide_WP1,cma.s16_PWM_Offset_PresSide_WP1,cma.s16_PWM_Offset_PresSide_WP1,cma.s16_PWM_Offset_PresSide_WP1
DataElements_256_Value,,0.0,519.0,359.0,440.0,425.0,420.0,447.0,422.0,434.0,423.0,425.0,397.0,345.0,440.0
DataElements_257_Key,,cma.s32_Reserved01,cma.s16_PWM_Offset_TankSide_WP1,cma.s16_PWM_Offset_TankSide_WP1,cma.s16_PWM_Offset_TankSide_WP1,cma.s16_PWM_Offset_TankSide_WP1,cma.s16_PWM_Offset_TankSide_WP1,cma.s16_PWM_Offset_TankSide_WP1,cma.s16_PWM_Offset_TankSide_WP1,cma.s16_PWM_Offset_TankSide_WP1,cma.s16_PWM_Offset_TankSide_WP1,cma.s16_PWM_Offset_TankSide_WP1,cma.s16_PWM_Offset_TankSide_WP1,cma.s16_PWM_Offset_TankSide_WP1,cma.s16_PWM_Offset_TankSide_WP1
DataElements_257_Value,,0.0,-530.0,-484.0,-492.0,-463.0,-443.0,-459.0,-475.0,-447.0,-439.0,-428.0,-456.0,-419.0,-417.0
DataElements_258_Key,,cma.s32_Reserved02,cma.s16_PWM_Offset_PresSide_WP2,cma.s16_PWM_Offset_PresSide_WP2,cma.s16_PWM_Offset_PresSide_WP2,cma.s16_PWM_Offset_PresSide_WP2,cma.s16_PWM_Offset_PresSide_WP2,cma.s16_PWM_Offset_PresSide_WP2,cma.s16_PWM_Offset_PresSide_WP2,cma.s16_PWM_Offset_PresSide_WP2,cma.s16_PWM_Offset_PresSide_WP2,cma.s16_PWM_Offset_PresSide_WP2,cma.s16_PWM_Offset_PresSide_WP2,cma.s16_PWM_Offset_PresSide_WP2,cma.s16_PWM_Offset_PresSide_WP2
DataElements_258_Value,,0.0,440.0,442.0,462.0,438.0,442.0,408.0,465.0,434.0,385.0,376.0,422.0,396.0,445.0
DataElements_259_Key,,cma.s32_Reserved03,cma.s16_PWM_Offset_TankSide_WP2,cma.s16_PWM_Offset_TankSide_WP2,cma.s16_PWM_Offset_TankSide_WP2,cma.s16_PWM_Offset_TankSide_WP2,cma.s16_PWM_Offset_TankSide_WP2,cma.s16_PWM_Offset_TankSide_WP2,cma.s16_PWM_Offset_TankSide_WP2,cma.s16_PWM_Offset_TankSide_WP2,cma.s16_PWM_Offset_TankSide_WP2,cma.s16_PWM_Offset_TankSide_WP2,cma.s16_PWM_Offset_TankSide_WP2,cma.s16_PWM_Offset_TankSide_WP2,cma.s16_PWM_Offset_TankSide_WP2
DataElements_259_Value,,0.0,-498.0,-417.0,-446.0,-570.0,-462.0,-429.0,-481.0,-394.0,-410.0,-432.0,-413.0,-429.0,444.0
DataElements_260_Key,,cma.s32_Reserved04,cma.s32_pres_return_vel_wp1,cma.s32_pres_return_vel_wp1,cma.s32_pres_return_vel_wp1,cma.s32_pres_return_vel_wp1,cma.s32_pres_return_vel_wp1,cma.s32_pres_return_vel_wp1,cma.s32_pres_return_vel_wp1,cma.s32_pres_return_vel_wp1,cma.s32_pres_return_vel_wp1,cma.s32_pres_return_vel_wp1,cma.s32_pres_return_vel_wp1,cma.s32_pres_return_vel_wp1,cma.s32_pres_return_vel_wp1
DataElements_260_Value,,0.0,685975652.0,667091050.0,735243348.0,738403413.0,738398287.0,690141255.0,730007634.0,687034463.0,771944519.0,720582736.0,755172426.0,753065031.0,737340491.0
DataElements_261_Key,,cma.s32_mech_Reserved7,cma.s32_pres_away1_vel_wp1,cma.s32_pres_away1_vel_wp1,cma.s32_pres_away1_vel_wp1,cma.s32_pres_away1_vel_wp1,cma.s32_pres_away1_vel_wp1,cma.s32_pres_away1_vel_wp1,cma.s32_pres_away1_vel_wp1,cma.s32_pres_away1_vel_wp1,cma.s32_pres_away1_vel_wp1,cma.s32_pres_away1_vel_wp1,cma.s32_pres_away1_vel_wp1,cma.s32_pres_away1_vel_wp1,cma.s32_pres_away1_vel_wp1
DataElements_261_Value,,0.0,76713526.0,72502759.0,60966383.0,63061461.0,59920912.0,63063575.0,53608912.0,80919052.0,59922938.0,63065603.0,60967440.0,63073807.0,72518159.0
DataElements_262_Key,,cma.s32_Reserved06,cma.s32_pres_away2_vel_wp1,cma.s32_pres_away2_vel_wp1,cma.s32_pres_away2_vel_wp1,cma.s32_pres_away2_vel_wp1,cma.s32_pres_away2_vel_wp1,cma.s32_pres_away2_vel_wp1,cma.s32_pres_away2_vel_wp1,cma.s32_pres_away2_vel_wp1,cma.s32_pres_away2_vel_wp1,cma.s32_pres_away2_vel_wp1,cma.s32_pres_away2_vel_wp1,cma.s32_pres_away2_vel_wp1,cma.s32_pres_away2_vel_wp1
DataElements_262_Value,,0.0,1214.0,920.0,1052.0,1056.0,1207.0,1223.0,1193.0,1124.0,1157.0,1030.0,1131.0,988.0,1054.0
DataElements_263_Key,,cma.s32_Reserved07,cma.s32_tank_return_vel_wp1,cma.s32_tank_return_vel_wp1,cma.s32_tank_return_vel_wp1,cma.s32_tank_return_vel_wp1,cma.s32_tank_return_vel_wp1,cma.s32_tank_return_vel_wp1,cma.s32_tank_return_vel_wp1,cma.s32_tank_return_vel_wp1,cma.s32_tank_return_vel_wp1,cma.s32_tank_return_vel_wp1,cma.s32_tank_return_vel_wp1,cma.s32_tank_return_vel_wp1,cma.s32_tank_return_vel_wp1
DataElements_263_Value,,0.0,510813254.0,572677189.0,621942836.0,589431856.0,679633980.0,561126453.0,635561005.0,610452554.0,583145514.0,623000627.0,564271150.0,616705070.0,621948978.0
DataElements_264_Key,,cma.s32_Reserved08,cma.s32_tank_away1_vel_wp1,cma.s32_tank_away1_vel_wp1,cma.s32_tank_away1_vel_wp1,cma.s32_tank_away1_vel_wp1,cma.s32_tank_away1_vel_wp1,cma.s32_tank_away1_vel_wp1,cma.s32_tank_away1_vel_wp1,cma.s32_tank_away1_vel_wp1,cma.s32_tank_away1_vel_wp1,cma.s32_tank_away1_vel_wp1,cma.s32_tank_away1_vel_wp1,cma.s32_tank_away1_vel_wp1,cma.s32_tank_away1_vel_wp1
DataElements_264_Value,,0.0,56742302.0,50449817.0,31539561.0,34697609.0,30505381.0,39951749.0,36801960.0,55703007.0,32607649.0,38908342.0,37858752.0,37860785.0,27359627.0
DataElements_265_Key,,cma.s32_Reserved09,cma.s32_tank_away2_vel_wp1,cma.s32_tank_away2_vel_wp1,cma.s32_tank_away2_vel_wp1,cma.s32_tank_away2_vel_wp1,cma.s32_tank_away2_vel_wp1,cma.s32_tank_away2_vel_wp1,cma.s32_tank_away2_vel_wp1,cma.s32_tank_away2_vel_wp1,cma.s32_tank_away2_vel_wp1,cma.s32_tank_away2_vel_wp1,cma.s32_tank_away2_vel_wp1,cma.s32_tank_away2_vel_wp1,cma.s32_tank_away2_vel_wp1
DataElements_265_Value,,0.0,828.0,911.0,831.0,875.0,936.0,856.0,943.0,1019.0,927.0,925.0,897.0,1029.0,923.0
DataElements_266_Key,,cma.s32_Reserved10,cma.s32_pres_return_vel_wp2,cma.s32_pres_return_vel_wp2,cma.s32_pres_return_vel_wp2,cma.s32_pres_return_vel_wp2,cma.s32_pres_return_vel_wp2,cma.s32_pres_return_vel_wp2,cma.s32_pres_return_vel_wp2,cma.s32_pres_return_vel_wp2,cma.s32_pres_return_vel_wp2,cma.s32_pres_return_vel_wp2,cma.s32_pres_return_vel_wp2,cma.s32_pres_return_vel_wp2,cma.s32_pres_return_vel_wp2
DataElements_266_Value,,0.0,720567378.0,795064432.0,521311307.0,704821325.0,746780748.0,803396680.0,797126739.0,833871994.0,781388873.0,705875023.0,854797393.0,674413640.0,624090190.0
DataElements_267_Key,,cma.s32_Reserved11,cma.s32_pres_away1_vel_wp2,cma.s32_pres_away1_vel_wp2,cma.s32_pres_away1_vel_wp2,cma.s32_pres_away1_vel_wp2,cma.s32_pres_away1_vel_wp2,cma.s32_pres_away1_vel_wp2,cma.s32_pres_away1_vel_wp2,cma.s32_pres_away1_vel_wp2,cma.s32_pres_away1_vel_wp2,cma.s32_pres_away1_vel_wp2,cma.s32_pres_away1_vel_wp2,cma.s32_pres_away1_vel_wp2,cma.s32_pres_away1_vel_wp2
DataElements_267_Value,,0.0,62004708.0,91416108.0,65160661.0,65160706.0,69374522.0,59917807.0,58861067.0,115583588.0,60972544.0,59913720.0,65179133.0,67270114.0,87219756.0
DataElements_268_Key,,cma.s32_Reserved12,cma.s32_pres_away2_vel_wp2,cma.s32_pres_away2_vel_wp2,cma.s32_pres_away2_vel_wp2,cma.s32_pres_away2_vel_wp2,cma.s32_pres_away2_vel_wp2,cma.s32_pres_away2_vel_wp2,cma.s32_pres_away2_vel_wp2,cma.s32_pres_away2_vel_wp2,cma.s32_pres_away2_vel_wp2,cma.s32_pres_away2_vel_wp2,cma.s32_pres_away2_vel_wp2,cma.s32_pres_away2_vel_wp2,cma.s32_pres_away2_vel_wp2
DataElements_268_Value,,0.0,1177.0,1391.0,1056.0,1093.0,1221.0,1053.0,1195.0,1326.0,1024.0,897.0,1019.0,1103.0,1112.0
DataElements_269_Key,,cma.s32_Reserved13,cma.s32_tank_return_vel_wp2,cma.s32_tank_return_vel_wp2,cma.s32_tank_return_vel_wp2,cma.s32_tank_return_vel_wp2,cma.s32_tank_return_vel_wp2,cma.s32_tank_return_vel_wp2,cma.s32_tank_return_vel_wp2,cma.s32_tank_return_vel_wp2,cma.s32_tank_return_vel_wp2,cma.s32_tank_return_vel_wp2,cma.s32_tank_return_vel_wp2,cma.s32_tank_return_vel_wp2,cma.s32_tank_return_vel_wp2
DataElements_269_Value,,0.0,626152510.0,729994317.0,457302063.0,540130345.0,675432504.0,667039797.0,676484156.0,605230171.0,678593591.0,550636589.0,672294970.0,595724335.0,367104050.0
DataElements_270_Key,,cma.s32_mech_Reserved1,cma.s32_tank_away1_vel_wp2,cma.s32_tank_away1_vel_wp2,cma.s32_tank_away1_vel_wp2,cma.s32_tank_away1_vel_wp2,cma.s32_tank_away1_vel_wp2,cma.s32_tank_away1_vel_wp2,cma.s32_tank_away1_vel_wp2,cma.s32_tank_away1_vel_wp2,cma.s32_tank_away1_vel_wp2,cma.s32_tank_away1_vel_wp2,cma.s32_tank_away1_vel_wp2,cma.s32_tank_away1_vel_wp2,cma.s32_tank_away1_vel_wp2
DataElements_270_Value,,0.0,35744162.0,50453921.0,27339048.0,33643954.0,25250190.0,28401015.0,35753379.0,73556443.0,28413328.0,35757476.0,32608672.0,29454714.0,42066370.0
